wind speed,debris name,alongwind_mean,alongwind_std_dev,acrosswind_mean,acrosswind_std_dev
175,STAND SEAM,183.32918825978902,92.67033665550723,-0.38605835648353914,92.67033665550723
175,MODULAR MT,112.5601931629096,68.30780383172257,0.8681798384553835,68.30780383172257
175,BUILT-UP,272.8751066772849,127.74595985716205,-1.881286263542785,127.74595985716205
175,POLY TPO,31.011695724270307,15.72300938241306,0.044827029150697105,15.72300938241306
180,ENG SHINGL,235.3732376619892,109.15222673526058,-0.8580678562245679,109.15222673526058
180,COMP SHNGL,311.18118354357426,139.1525135497898,2.2898272600644485,139.1525135497898
180,STAND SEAM,181.0275019474148,91.18319316321599,0.05932482254855431,91.18319316321599
180,MODULAR MT,101.6512565286755,61.81092986347921,0.912137950453343,61.81092986347921
180,BUILT-UP,266.5976338618682,125.4450264332726,1.0538148274501011,125.4450264332726
180,POLY TPO,31.437609699411446,15.644281099147587,0.03849385581931283,15.644281099147587
185,ENG SHINGL,237.14253479985734,109.28828149224277,0.814337177864855,109.28828149224277
185,COMP SHNGL,304.44994819864536,142.16592187421685,-2.6589852301585304,142.16592187421685
185,STAND SEAM,179.05804574784258,90.88243922105198,0.5129163066465551,90.88243922105198
185,MODULAR MT,89.43925204796368,55.25688342943455,0.921138165805693,55.25688342943455
185,BUILT-UP,268.73745738529686,124.6085802501164,-0.5023218073818727,124.6085802501164
185,POLY TPO,32.004436637809754,15.908574653470994,0.06303065656166909,15.908574653470994
190,ENG SHINGL,237.21997195601367,111.37217178033258,0.7247921540711346,111.37217178033258
190,COMP SHNGL,301.9287234391477,148.30763602796924,-2.5860747231166528,148.30763602796924
190,STAND SEAM,175.51498285073905,92.4059633776514,-1.3233408386251344,92.4059633776514
190,MODULAR MT,74.52368538599362,47.95337270478337,-0.258021973143063,47.95337270478337
190,BUILT-UP,273.593660423218,130.13720010803837,-0.2965469940322824,130.13720010803837
190,POLY TPO,32.24231937301374,15.868999835814336,-0.10027117978895399,15.868999835814336
195,ENG SHINGL,238.3042648089462,113.06172272374171,-0.4590073009397982,113.06172272374171
195,COMP SHNGL,306.2609443989528,147.02661890783142,-1.9904031921173162,147.02661890783142
195,STAND SEAM,170.81160904550566,92.19780139378143,1.1071330570591507,92.19780139378143
195,MODULAR MT,57.27488724044675,37.41044885273674,0.4830756555501289,37.41044885273674
195,BUILT-UP,278.76173386989626,127.01920639086264,-0.18138977746104487,127.01920639086264
195,POLY TPO,32.23883408624131,16.00592119519534,-0.20487563082073978,16.00592119519534
