Parcel ID,Address,Use Code,Square Footage,Stories,Year Built,OccType,Exterior Walls,Roof Cover,Interior Walls,Frame Type,Floor Cover,Unit No.,Floor,Living Area,Number of Bedrooms,Number of Bathrooms,Condo Bldg,Permit Number,Disaster Permit,Disaster Permit Type,Disaster Permit Description,Latitude,Longitude,HAZUS Roof Damage Category,Max Roof Cover Damage,Min Roof Cover Damage
34809-893-000,11211  FRONT BEACH RD  708 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,708,7.0,1100.0,2.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-894-000,11211  FRONT BEACH RD  709 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,709,7.0,850.0,1.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-895-000,11211  FRONT BEACH RD  710 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,710,7.0,850.0,1.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-896-000,11211  FRONT BEACH RD  711 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,711,7.0,850.0,1.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-897-000,11211  FRONT BEACH RD  712 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,712,7.0,850.0,1.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-898-000,11211  FRONT BEACH RD  713 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,713,7.0,850.0,1.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34809-899-000,11211  FRONT BEACH RD  713 PANAMA CITY BEACH 32407,CONDOMINIU (000400),,,1985.0,,,,,,,714,7.0,1100.0,2.0,2.0,34809-800-000,,False,,,30.184838,-85.818744,[0],0.0,0.0
34994-101-000,8817  THOMAS DR  A101 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A101,1.0,489.0,0.0,1.0,34994-100-000,['6237'],False,,,30.170181,-85.795501,[0],0.0,0.0
34994-103-000,8817  THOMAS DR  A103 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A103,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-104-000,8817  THOMAS DR  A104 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A104,1.0,489.0,0.0,1.0,34994-102-000,['6237'],False,,,30.170181,-85.795501,[0],0.0,0.0
34994-105-000,8817  THOMAS DR  A105 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A105,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-106-000,8817  THOMAS DR  A106 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A106,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-107-000,8817  THOMAS DR  A107 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A107,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-108-000,8817  THOMAS DR  A108 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A108,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-109-000,8817  THOMAS DR  A109 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A109,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-110-000,8817  THOMAS DR  A110 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A110,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-111-000,8817  THOMAS DR  A111 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A111,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-112-000,8817  THOMAS DR  A112 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A112,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-113-000,8817  THOMAS DR  A113 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A113,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-114-000,8817  THOMAS DR  A114 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A114,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-115-000,8817  THOMAS DR  A115 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A115,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-116-000,8817  THOMAS DR  A116 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A116,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-117-000,8817  THOMAS DR  A117 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A117,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-118-000,8817  THOMAS DR  A118 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A118,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-119-000,8817  THOMAS DR  A119 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A119,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-120-000,8817  THOMAS DR  A120 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A120,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-121-000,8817  THOMAS DR  A121 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A121,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-122-000,8817  THOMAS DR  A122 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A122,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-123-000,8817  THOMAS DR  A123 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A123,1.0,489.0,0.0,1.0,34994-102-000,['20082598'],False,,,30.170181,-85.795501,[0],0.0,0.0
34994-124-000,8817  THOMAS DR  A124 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A124,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-125-000,8817  THOMAS DR  A125 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A125,1.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-126-000,8817  THOMAS DR  A201 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A201,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-127-000,8817  THOMAS DR  A202 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A202,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-128-000,8817  THOMAS DR  A203 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A203,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-129-000,8817  THOMAS DR  A204 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A204,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-130-000,8817  THOMAS DR  A205 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A205,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-131-000,8817  THOMAS DR  A206 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A206,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-132-000,8817  THOMAS DR  A207 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A207,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-133-000,8817  THOMAS DR  A208 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A208,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-134-000,8817  THOMAS DR  A209 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A209,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-135-000,8817  THOMAS DR  A210 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A210,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-136-000,8817  THOMAS DR  A211 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A211,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-137-000,8817  THOMAS DR  A212 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A212,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-138-000,8817  THOMAS DR  A213 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A213,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-139-000,8817  THOMAS DR  A214 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A214,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-140-000,8817  THOMAS DR  A215 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A215,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-141-000,8817  THOMAS DR  A216 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A216,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-142-000,8817  THOMAS DR  A217 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A217,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-143-000,8817  THOMAS DR  A218 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A218,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-144-000,8817  THOMAS DR  A219 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A219,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-145-000,8817  THOMAS DR  A220 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A220,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-146-000,8817  THOMAS DR  A221 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A221,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-147-000,8817  THOMAS DR  A222 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A222,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-148-000,8817  THOMAS DR  A223 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A223,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-149-000,8817  THOMAS DR  A224 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A224,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-150-000,8817  THOMAS DR  A225 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A225,2.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-151-000,8817  THOMAS DR  A301 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A301,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-152-000,8817  THOMAS DR  A302 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A302,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-153-000,8817  THOMAS DR  A303 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A303,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-154-000,8817  THOMAS DR  A304 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A304,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-155-000,8817  THOMAS DR  A305 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A305,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-156-000,8817  THOMAS DR  A306 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A306,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-157-000,8817  THOMAS DR  A307 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A307,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-158-000,8817  THOMAS DR  A308 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A308,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-159-000,8817  THOMAS DR  A309 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A309,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-160-000,8817  THOMAS DR  A310 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A310,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-161-000,8817  THOMAS DR  A311 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A311,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-162-000,8817  THOMAS DR  A312 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A312,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-163-000,8817  THOMAS DR  A313 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A313,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-164-000,8817  THOMAS DR  A314 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A314,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-165-000,8817  THOMAS DR  A315 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A315,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-166-000,8817  THOMAS DR  A316 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A316,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-167-000,8817  THOMAS DR  A317 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A317,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-168-000,8817  THOMAS DR  A318 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A318,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-169-000,8817  THOMAS DR  A319 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A319,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-170-000,8817  THOMAS DR  A320 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A320,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-171-000,8817  THOMAS DR  A321 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A321,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-172-000,8817  THOMAS DR  A322 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A322,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-173-000,8817  THOMAS DR  A323 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A323,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-174-000,8817  THOMAS DR  A324 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A324,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-175-000,8817  THOMAS DR  A325 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A325,3.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-176-000,8817  THOMAS DR  A401 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A401,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-177-000,8817  THOMAS DR  A402 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A402,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-178-000,8817  THOMAS DR  A403 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A403,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-179-000,8817  THOMAS DR  A404 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A404,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-180-000,8817  THOMAS DR  A405 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A405,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-181-000,8817  THOMAS DR  A406 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A406,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-182-000,8817  THOMAS DR  A407 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A407,4.0,489.0,0.0,1.0,34994-102-000,['15-1477'],False,,,30.170181,-85.795501,[0],0.0,0.0
34994-183-000,8817  THOMAS DR  A408 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A408,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-184-000,8817  THOMAS DR  A409 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A409,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-185-000,8817  THOMAS DR  A410 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A410,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-186-000,8817  THOMAS DR  A411 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A411,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-187-000,8817  THOMAS DR  A412 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A412,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-188-000,8817  THOMAS DR  A413 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A413,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-189-000,8817  THOMAS DR  A414 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A414,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-190-000,8817  THOMAS DR  A415 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A415,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-191-000,8817  THOMAS DR  A416 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A416,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-192-000,8817  THOMAS DR  A417 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A417,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-193-000,8817  THOMAS DR  A418 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A418,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-194-000,8817  THOMAS DR  A419 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A419,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-195-000,8817  THOMAS DR  A420 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A420,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-196-000,8817  THOMAS DR  A421 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A421,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-197-000,8817  THOMAS DR  A422 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A422,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-198-000,8817  THOMAS DR  A423 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A423,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-199-000,8817  THOMAS DR  A424 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A424,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-200-000,8817  THOMAS DR  A425 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A425,4.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-201-000,8817  THOMAS DR  A501 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A501,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-202-000,8817  THOMAS DR  A502 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A502,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-203-000,8817  THOMAS DR  A503 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A504,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-204-000,8817  THOMAS DR  A504 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A504,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-205-000,8817  THOMAS DR  A505 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A505,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-206-000,8817  THOMAS DR  A506 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A506,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-207-000,8817  THOMAS DR  507 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A507,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-208-000,8817  THOMAS DR  A508 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A508,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-209-000,8817  THOMAS DR  A509 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A509,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-210-000,8817  THOMAS DR  A510 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A510,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-211-000,8817  THOMAS DR  A511 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A511,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-212-000,8817  THOMAS DR  A512 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A512,5.0,489.0,0.0,1.0,34994-102-000,,False,,,30.170181,-85.795501,[0],0.0,0.0
34994-213-000,8817  THOMAS DR  A513 PANAMA CITY BEACH 32408,CONDOMINIU (000400),,,1976.0,,,,,,,A513,5.0,489.0,0.0,1.0,34994-102-000,['925883'],False,,,30.170181,-85.795501,[0],0.0,0.0
