ID,Lat,,Vg_mph,Vsus_mph,Lon
143738,27.639999,97.190002,101.61,81.9,-97.190002
143739,27.639999,97.199997,101.11,82.44,-97.199997
143740,27.639999,97.25,95.19,78.25,-97.25
143741,27.639999,97.290001,87.88,69.69,-97.290001
143742,27.639999,97.300003,87.02,69.2,-97.300003
143743,27.639999,97.309998,86.18,68.7,-97.309998
143744,27.639999,97.32,85.2,67.98,-97.32
143745,27.639999,97.330002,84.58,67.81,-97.330002
143746,27.639999,97.339996,84.62,68.66,-97.339996
143747,27.639999,97.349998,80.6,62.95,-97.349998
143748,27.639999,97.360001,79.58,62.15,-97.360001
143749,27.639999,97.370003,78.57,61.36,-97.370003
143750,27.639999,97.379997,77.59,60.59,-97.379997
143751,27.639999,97.389999,76.64,59.84,-97.389999
143752,27.639999,97.400002,75.72,59.12,-97.400002
143753,27.639999,97.410004,74.82,58.4,-97.410004
143754,27.639999,97.419998,73.95,57.72,-97.419998
143755,27.639999,97.43,73.08,57.04,-97.43
143756,27.639999,97.440002,72.26,56.39,-97.440002
143757,27.639999,97.449997,71.44,55.74,-97.449997
143758,27.639999,97.459999,70.64,55.12,-97.459999
143759,27.639999,97.470001,69.86,54.5,-97.470001
143760,27.65,97.190002,102.06,82.27,-97.190002
143761,27.65,97.279999,89.2,70.71,-97.279999
143762,27.65,97.290001,88.27,70.12,-97.290001
143763,27.65,97.300003,87.52,69.83,-97.300003
143764,27.65,97.309998,86.94,69.79,-97.309998
143765,27.65,97.32,86.15,69.4,-97.32
143766,27.65,97.330002,85.43,69.03,-97.330002
143767,27.65,97.349998,80.79,63.1,-97.349998
143768,27.65,97.360001,79.77,62.3,-97.360001
143769,27.65,97.370003,78.77,61.51,-97.370003
143770,27.65,97.379997,77.78,60.73,-97.379997
143771,27.65,97.389999,76.81,59.97,-97.389999
143772,27.65,97.400002,75.89,59.25,-97.400002
143773,27.65,97.410004,74.97,58.52,-97.410004
143774,27.65,97.419998,74.1,57.84,-97.419998
143775,27.65,97.43,73.23,57.15,-97.43
143776,27.65,97.440002,72.39,56.5,-97.440002
143777,27.65,97.449997,71.57,55.85,-97.449997
143778,27.65,97.459999,70.76,55.21,-97.459999
143779,27.65,97.470001,69.98,54.6,-97.470001
143780,27.66,97.18,103.81,83.4,-97.18
143781,27.66,97.190002,104.1,85.13,-97.190002
143782,27.66,97.269997,90.27,72.68,-97.269997
143783,27.66,97.279999,89.55,71.11,-97.279999
143784,27.66,97.290001,88.71,70.68,-97.290001
143785,27.66,97.300003,87.99,70.45,-97.300003
143786,27.66,97.309998,87.74,70.93,-97.309998
143787,27.66,97.339996,82.05,65.52,-97.339996
143788,27.66,97.349998,80.95,63.23,-97.349998
143789,27.66,97.360001,79.94,62.44,-97.360001
143790,27.66,97.370003,78.94,61.65,-97.370003
143791,27.66,97.379997,77.95,60.87,-97.379997
143792,27.66,97.389999,76.97,60.09,-97.389999
143793,27.66,97.400002,76.04,59.37,-97.400002
143794,27.66,97.410004,75.11,58.64,-97.410004
143795,27.66,97.419998,74.24,57.95,-97.419998
143796,27.66,97.43,73.36,57.26,-97.43
143797,27.66,97.440002,72.52,56.59,-97.440002
143798,27.66,97.449997,71.69,55.94,-97.449997
143799,27.66,97.459999,70.88,55.3,-97.459999
143800,27.66,97.470001,70.09,54.68,-97.470001
143801,27.67,97.18,105.84,86.35,-97.18
143802,27.67,97.190002,106.8,88.41,-97.190002
143803,27.67,97.279999,89.59,71,-97.279999
143804,27.67,97.290001,89.18,71.3,-97.290001
143805,27.67,97.300003,88.61,71.33,-97.300003
143806,27.67,97.309998,90.62,74.73,-97.309998
143807,27.67,97.330002,83.05,64.95,-97.330002
143808,27.67,97.339996,82.07,64.11,-97.339996
143809,27.67,97.349998,81.09,63.34,-97.349998
143810,27.67,97.360001,80.09,62.55,-97.360001
143811,27.67,97.370003,79.08,61.75,-97.370003
143812,27.67,97.379997,78.09,60.98,-97.379997
143813,27.67,97.389999,77.11,60.21,-97.389999
143814,27.67,97.400002,76.18,59.47,-97.400002
143815,27.67,97.410004,75.25,58.74,-97.410004
143816,27.67,97.419998,74.36,58.04,-97.419998
143817,27.67,97.43,73.48,57.35,-97.43
143818,27.67,97.440002,72.63,56.68,-97.440002
143819,27.67,97.449997,71.8,56.03,-97.449997
143820,27.67,97.459999,70.98,55.38,-97.459999
143821,27.67,97.470001,70.19,54.76,-97.470001
143822,27.68,97.169998,107.04,86.78,-97.169998
143823,27.68,97.18,105.53,85.67,-97.18
143824,27.68,97.239998,97.1,79.3,-97.239998
143825,27.68,97.269997,90.98,72.2,-97.269997
143826,27.68,97.279999,89.77,71.17,-97.279999
143827,27.68,97.290001,89.47,71.66,-97.290001
143828,27.68,97.300003,90.93,74.65,-97.300003
143829,27.68,97.32,86.23,69.1,-97.32
143830,27.68,97.330002,83.41,65.35,-97.330002
143831,27.68,97.339996,82.24,64.33,-97.339996
143832,27.68,97.349998,81.24,63.53,-97.349998
143833,27.68,97.360001,80.23,62.67,-97.360001
143834,27.68,97.370003,79.2,61.86,-97.370003
143835,27.68,97.379997,78.22,61.08,-97.379997
143836,27.68,97.389999,77.23,60.3,-97.389999
143837,27.68,97.400002,76.3,59.57,-97.400002
143838,27.68,97.410004,75.37,58.84,-97.410004
143839,27.68,97.419998,74.47,58.13,-97.419998
143840,27.68,97.43,73.59,57.44,-97.43
143841,27.68,97.440002,72.73,56.76,-97.440002
143842,27.68,97.449997,71.89,56.1,-97.449997
143843,27.68,97.459999,71.07,55.45,-97.459999
143844,27.690001,97.160004,108.1,86.76,-97.160004
143845,27.690001,97.169998,108.13,88.27,-97.169998
143846,27.690001,97.25,94.78,76.43,-97.25
143847,27.690001,97.260002,93.15,74.74,-97.260002
143848,27.690001,97.269997,91.69,73.27,-97.269997
143849,27.690001,97.279999,90.4,72.11,-97.279999
143850,27.690001,97.290001,89.13,70.97,-97.290001
143851,27.690001,97.300003,91.07,74.77,-97.300003
143852,27.690001,97.32,88.27,72.15,-97.32
143853,27.690001,97.330002,83.79,68.07,-97.330002
143854,27.690001,97.339996,82.4,64.49,-97.339996
143855,27.690001,97.349998,81.41,63.69,-97.349998
143856,27.690001,97.360001,80.46,62.93,-97.360001
143857,27.690001,97.370003,79.32,61.95,-97.370003
143858,27.690001,97.379997,78.33,61.17,-97.379997
143859,27.690001,97.389999,77.34,60.39,-97.389999
143860,27.690001,97.400002,76.39,59.64,-97.400002
143861,27.690001,97.410004,75.46,58.91,-97.410004
143862,27.690001,97.419998,74.56,58.2,-97.419998
143863,27.690001,97.43,73.68,57.51,-97.43
143864,27.690001,97.440002,72.81,56.82,-97.440002
143865,27.690001,97.449997,71.98,56.17,-97.449997
143866,27.700001,97.160004,108.75,87.65,-97.160004
143867,27.700001,97.169998,111.17,92.1,-97.169998
143868,27.700001,97.18,106.31,86.56,-97.18
143869,27.700001,97.269997,93.96,76.79,-97.269997
143870,27.700001,97.279999,91.64,74.09,-97.279999
143871,27.700001,97.290001,90.11,72.52,-97.290001
143872,27.700001,97.300003,88.85,71.38,-97.300003
143873,27.700001,97.339996,82.78,64.96,-97.339996
143874,27.700001,97.349998,81.56,63.85,-97.349998
143875,27.700001,97.360001,80.6,63.08,-97.360001
143876,27.700001,97.370003,79.64,62.31,-97.370003
143877,27.700001,97.379997,78.41,61.23,-97.379997
143878,27.700001,97.389999,77.42,60.45,-97.389999
143879,27.700001,97.400002,76.47,59.7,-97.400002
143880,27.700001,97.410004,75.53,58.97,-97.410004
143881,27.700001,97.419998,74.63,58.25,-97.419998
143882,27.700001,97.43,73.74,57.56,-97.43
143883,27.700001,97.440002,72.87,56.87,-97.440002
143884,27.700001,97.449997,72.04,56.21,-97.449997
143885,27.700001,97.459999,71.2,55.55,-97.459999
143886,27.709999,97.150002,109.95,88.07,-97.150002
143887,27.709999,97.160004,108.89,87.77,-97.160004
143888,27.709999,97.18,113.13,93.45,-97.18
143889,27.709999,97.32,86.99,70.09,-97.32
143890,27.709999,97.330002,86.51,70.31,-97.330002
143891,27.709999,97.339996,86.11,70.24,-97.339996
143892,27.709999,97.349998,81.97,64.4,-97.349998
143893,27.709999,97.360001,80.9,63.47,-97.360001
143894,27.709999,97.370003,79.8,62.5,-97.370003
143895,27.709999,97.379997,78.83,61.73,-97.379997
143896,27.709999,97.389999,77.47,60.49,-97.389999
143897,27.709999,97.400002,76.52,59.74,-97.400002
143898,27.709999,97.410004,75.98,59.5,-97.410004
143899,27.709999,97.419998,75.06,58.78,-97.419998
143900,27.709999,97.43,73.78,57.59,-97.43
143901,27.709999,97.440002,72.91,56.9,-97.440002
143902,27.709999,97.449997,72.15,56.31,-97.449997
143903,27.709999,97.459999,71.41,55.72,-97.459999
143904,27.719999,97.139999,112.08,89.97,-97.139999
143905,27.719999,97.150002,111.25,90.06,-97.150002
143906,27.719999,97.160004,110.3,89.96,-97.160004
143907,27.719999,97.330002,88.91,73.28,-97.330002
143908,27.719999,97.339996,85.36,69.09,-97.339996
143909,27.719999,97.349998,83.47,66.85,-97.349998
143910,27.719999,97.360001,81.23,63.94,-97.360001
143911,27.719999,97.370003,80.08,62.89,-97.370003
143912,27.719999,97.379997,78.98,61.91,-97.379997
143913,27.719999,97.389999,77.98,61.13,-97.389999
143914,27.719999,97.400002,77.01,60.36,-97.400002
143915,27.719999,97.410004,76.08,59.62,-97.410004
143916,27.719999,97.419998,75.16,58.89,-97.419998
143917,27.719999,97.43,74.35,58.07,-97.43
143918,27.719999,97.440002,73.59,57.44,-97.440002
143919,27.719999,97.449997,72.82,56.83,-97.449997
143920,27.719999,97.459999,72.06,56.23,-97.459999
143921,27.719999,97.470001,71.3,55.64,-97.470001
143922,27.73,97.139999,112.85,91.21,-97.139999
143923,27.73,97.150002,113.95,94,-97.150002
143924,27.73,97.160004,114.78,95.35,-97.160004
143925,27.73,97.360001,83.07,67,-97.360001
143926,27.73,97.370003,80.25,63.13,-97.370003
143927,27.73,97.379997,79.13,62.02,-97.379997
143928,27.73,97.389999,78.3,61.24,-97.389999
143929,27.73,97.400002,77.49,60.51,-97.400002
143930,27.73,97.410004,76.68,59.87,-97.410004
143931,27.73,97.419998,75.87,59.23,-97.419998
143932,27.73,97.43,75.08,58.61,-97.43
143933,27.73,97.440002,74.27,57.97,-97.440002
143934,27.73,97.449997,73.49,57.36,-97.449997
143935,27.73,97.459999,72.7,56.74,-97.459999
143936,27.73,97.470001,71.92,56.13,-97.470001
143937,27.73,97.480003,71.15,55.52,-97.480003
143938,27.73,97.489998,70.38,54.91,-97.489998
143939,27.74,97.129997,114.7,92.76,-97.129997
143940,27.74,97.370003,81.19,64.71,-97.370003
143941,27.74,97.379997,79.88,62.44,-97.379997
143942,27.74,97.389999,79.11,61.79,-97.389999
143943,27.74,97.400002,78.26,61.12,-97.400002
143944,27.74,97.410004,77.44,60.47,-97.410004
143945,27.74,97.419998,76.61,59.81,-97.419998
143946,27.74,97.43,75.78,59.16,-97.43
143947,27.74,97.440002,74.97,58.52,-97.440002
143948,27.74,97.449997,74.15,57.87,-97.449997
143949,27.74,97.459999,73.35,57.25,-97.459999
143950,27.74,97.470001,72.55,56.62,-97.470001
143951,27.74,97.480003,71.75,55.99,-97.480003
143952,27.74,97.489998,70.97,55.38,-97.489998
143953,27.74,97.5,70.18,54.76,-97.5
143954,27.74,97.510002,69.43,54.16,-97.510002
143955,27.74,97.519997,68.66,53.56,-97.519997
143956,27.75,97.120003,117.03,94.97,-97.120003
143957,27.75,97.129997,116.69,95.8,-97.129997
143958,27.75,97.139999,115.52,95.14,-97.139999
143959,27.75,97.160004,111.31,91.44,-97.160004
143960,27.75,97.379997,80.64,62.99,-97.379997
143961,27.75,97.389999,79.85,62.36,-97.389999
143962,27.75,97.400002,79.07,61.75,-97.400002
143963,27.75,97.410004,78.19,61.06,-97.410004
143964,27.75,97.419998,77.35,60.4,-97.419998
143965,27.75,97.43,76.5,59.73,-97.43
143966,27.75,97.440002,75.65,59.06,-97.440002
143967,27.75,97.449997,74.83,58.41,-97.449997
143968,27.75,97.459999,73.99,57.75,-97.459999
143969,27.75,97.470001,73.18,57.11,-97.470001
143970,27.75,97.480003,72.35,56.46,-97.480003
143971,27.75,97.489998,71.55,55.83,-97.489998
143972,27.75,97.5,70.76,55.21,-97.5
143973,27.75,97.510002,69.97,54.59,-97.510002
143974,27.75,97.519997,69.2,53.98,-97.519997
143975,27.75,97.529999,68.43,53.38,-97.529999
143976,27.75,97.540001,67.69,52.8,-97.540001
143977,27.75,97.550003,66.95,52.22,-97.550003
143978,27.76,97.120003,118.89,97.65,-97.120003
143979,27.76,97.150002,115.39,95.7,-97.150002
143980,27.76,97.379997,81.42,65.33,-97.379997
143981,27.76,97.389999,80.6,62.95,-97.389999
143982,27.76,97.400002,79.78,62.31,-97.400002
143983,27.76,97.410004,78.97,61.67,-97.410004
143984,27.76,97.419998,78.08,60.97,-97.419998
143985,27.76,97.43,77.22,60.29,-97.43
143986,27.76,97.440002,76.35,59.61,-97.440002
143987,27.76,97.449997,75.49,58.94,-97.449997
143988,27.76,97.459999,74.65,58.27,-97.459999
143989,27.76,97.470001,73.79,57.59,-97.470001
143990,27.76,97.480003,72.96,56.94,-97.480003
143991,27.76,97.489998,72.13,56.29,-97.489998
143992,27.76,97.5,71.32,55.65,-97.5
143993,27.76,97.510002,70.52,55.02,-97.510002
143994,27.76,97.519997,69.73,54.4,-97.519997
143995,27.76,97.529999,68.95,53.79,-97.529999
143996,27.76,97.540001,68.18,53.18,-97.540001
143997,27.76,97.550003,67.45,52.61,-97.550003
143998,27.76,97.559998,66.72,52.03,-97.559998
143999,27.77,97.110001,120.8,99.1,-97.110001
144000,27.77,97.160004,112.79,93.47,-97.160004
144001,27.77,97.389999,81.34,66.28,-97.389999
144002,27.77,97.400002,80.5,62.88,-97.400002
144003,27.77,97.410004,79.66,62.22,-97.410004
144004,27.77,97.419998,78.83,61.56,-97.419998
144005,27.77,97.43,77.93,60.85,-97.43
144006,27.77,97.440002,77.05,60.16,-97.440002
144007,27.77,97.449997,76.16,59.46,-97.449997
144008,27.77,97.459999,75.28,58.77,-97.459999
144009,27.77,97.470001,74.42,58.09,-97.470001
144010,27.77,97.480003,73.55,57.41,-97.480003
144011,27.77,97.489998,72.72,56.75,-97.489998
144012,27.77,97.5,71.88,56.09,-97.5
144013,27.77,97.510002,71.07,55.45,-97.510002
144014,27.77,97.519997,70.25,54.81,-97.519997
144015,27.77,97.529999,69.47,54.19,-97.529999
144016,27.77,97.540001,68.69,53.58,-97.540001
144017,27.77,97.550003,67.94,52.99,-97.550003
144018,27.77,97.559998,67.21,52.42,-97.559998
144019,27.77,97.57,66.5,51.86,-97.57
144020,27.780001,97.099998,121.94,99.2,-97.099998
144021,27.780001,97.400002,81.22,63.45,-97.400002
144022,27.780001,97.410004,80.37,62.77,-97.410004
144023,27.780001,97.419998,79.52,62.1,-97.419998
144024,27.780001,97.43,78.66,61.43,-97.43
144025,27.780001,97.440002,77.73,60.7,-97.440002
144026,27.780001,97.449997,76.83,59.99,-97.449997
144027,27.780001,97.459999,75.92,59.27,-97.459999
144028,27.780001,97.470001,75.03,58.57,-97.470001
144029,27.780001,97.480003,74.16,57.88,-97.480003
144030,27.780001,97.489998,73.29,57.2,-97.489998
144031,27.780001,97.5,72.45,56.54,-97.5
144032,27.780001,97.510002,71.6,55.87,-97.510002
144033,27.780001,97.519997,70.79,55.23,-97.519997
144034,27.780001,97.529999,69.97,54.59,-97.529999
144035,27.780001,97.540001,69.2,53.98,-97.540001
144036,27.780001,97.550003,68.44,53.39,-97.550003
144037,27.780001,97.559998,67.7,52.8,-97.559998
144038,27.780001,97.57,66.99,52.25,-97.57
144039,27.780001,97.580002,66.28,51.69,-97.580002
144040,27.790001,97.089996,123.5,100.16,-97.089996
144041,27.790001,97.099998,130.29,107.97,-97.099998
144042,27.790001,97.110001,127.18,105.4,-97.110001
144043,27.790001,97.400002,81.94,64.01,-97.400002
144044,27.790001,97.410004,81.07,63.33,-97.410004
144045,27.790001,97.419998,80.2,62.64,-97.419998
144046,27.790001,97.43,79.33,61.95,-97.43
144047,27.790001,97.440002,78.43,61.24,-97.440002
144048,27.790001,97.449997,77.48,60.5,-97.449997
144049,27.790001,97.459999,76.56,59.78,-97.459999
144050,27.790001,97.470001,75.64,59.05,-97.470001
144051,27.790001,97.480003,74.76,58.35,-97.480003
144052,27.790001,97.489998,73.87,57.66,-97.489998
144053,27.790001,97.5,73,56.97,-97.5
144054,27.790001,97.510002,72.15,56.3,-97.510002
144055,27.790001,97.519997,71.31,55.64,-97.519997
144056,27.790001,97.529999,70.5,55.01,-97.529999
144057,27.790001,97.540001,69.7,54.38,-97.540001
144058,27.790001,97.550003,68.94,53.78,-97.550003
144059,27.790001,97.559998,68.2,53.2,-97.559998
144060,27.790001,97.57,67.47,52.63,-97.57
144061,27.790001,97.580002,66.77,52.08,-97.580002
144062,27.790001,97.589996,66.08,51.53,-97.589996
144063,27.799999,97.089996,132.83,110.17,-97.089996
144064,27.799999,97.110001,123.52,102.15,-97.110001
144065,27.799999,97.400002,83.66,66.13,-97.400002
144066,27.799999,97.410004,82.8,65.5,-97.410004
144067,27.799999,97.419998,80.87,63.17,-97.419998
144068,27.799999,97.43,79.97,62.83,-97.43
144069,27.799999,97.440002,79.09,61.98,-97.440002
144070,27.799999,97.449997,78.15,61.02,-97.449997
144071,27.799999,97.459999,77.19,60.27,-97.459999
144072,27.799999,97.470001,76.27,59.54,-97.470001
144073,27.799999,97.480003,75.34,58.81,-97.480003
144074,27.799999,97.489998,74.45,58.11,-97.489998
144075,27.799999,97.5,73.55,57.41,-97.5
144076,27.799999,97.510002,72.69,56.73,-97.510002
144077,27.799999,97.519997,71.84,56.06,-97.519997
144078,27.799999,97.529999,71.02,55.41,-97.529999
144079,27.799999,97.540001,70.23,54.79,-97.540001
144080,27.799999,97.550003,69.44,54.18,-97.550003
144081,27.799999,97.559998,68.7,53.59,-97.559998
144082,27.799999,97.57,67.97,53.01,-97.57
144083,27.799999,97.580002,67.25,52.45,-97.580002
144084,27.799999,97.589996,66.56,51.91,-97.589996
144085,27.799999,97.599998,65.87,51.37,-97.599998
144086,27.809999,97.080002,131.57,109.49,-97.080002
144087,27.809999,97.089996,127.84,105.57,-97.089996
144088,27.809999,97.400002,86.05,69.52,-97.400002
144089,27.809999,97.410004,85.22,68.93,-97.410004
144090,27.809999,97.419998,82.99,66.05,-97.419998
144091,27.809999,97.43,82.26,65.64,-97.43
144092,27.809999,97.440002,81.74,65.58,-97.440002
144093,27.809999,97.449997,80.51,64.32,-97.449997
144094,27.809999,97.459999,78.42,62.81,-97.459999
144095,27.809999,97.470001,76.87,60.02,-97.470001
144096,27.809999,97.480003,75.93,59.28,-97.480003
144097,27.809999,97.489998,75.01,58.55,-97.489998
144098,27.809999,97.5,74.11,57.85,-97.5
144099,27.809999,97.510002,73.22,57.15,-97.510002
144100,27.809999,97.519997,72.38,56.49,-97.519997
144101,27.809999,97.529999,71.55,55.83,-97.529999
144102,27.809999,97.540001,70.74,55.2,-97.540001
144103,27.809999,97.550003,69.97,54.59,-97.550003
144104,27.809999,97.559998,69.19,53.98,-97.559998
144105,27.809999,97.57,68.46,53.4,-97.57
144106,27.809999,97.580002,67.74,52.83,-97.580002
144107,27.809999,97.589996,67.03,52.28,-97.589996
144108,27.809999,97.599998,66.34,51.74,-97.599998
144109,27.809999,97.610001,65.65,51.19,-97.610001
144110,27.82,97.07,139.16,115.53,-97.07
144111,27.82,97.18,115.97,96.29,-97.18
144112,27.82,97.400002,86.29,69.29,-97.400002
144113,27.82,97.410004,85.74,69.21,-97.410004
144114,27.82,97.419998,83.95,67.06,-97.419998
144115,27.82,97.43,84.93,69.7,-97.43
144116,27.82,97.440002,83.93,68.52,-97.440002
144117,27.82,97.459999,83.59,68.92,-97.459999
144118,27.82,97.470001,81.04,66.12,-97.470001
144119,27.82,97.480003,78.87,63.51,-97.480003
144120,27.82,97.489998,75.58,59,-97.489998
144121,27.82,97.5,74.66,58.28,-97.5
144122,27.82,97.510002,73.78,57.59,-97.510002
144123,27.82,97.519997,72.91,56.9,-97.519997
144124,27.82,97.529999,72.09,56.26,-97.529999
144125,27.82,97.540001,71.27,55.61,-97.540001
144126,27.82,97.550003,70.48,54.99,-97.550003
144127,27.82,97.559998,69.71,54.38,-97.559998
144128,27.82,97.57,68.95,53.79,-97.57
144129,27.82,97.580002,68.23,53.22,-97.580002
144130,27.82,97.589996,67.5,52.65,-97.589996
144131,27.82,97.599998,66.8,52.1,-97.599998
144132,27.82,97.610001,66.1,51.55,-97.610001
144133,27.83,97.059998,130.85,105.68,-97.059998
144134,27.83,97.07,134.13,111.12,-97.07
144135,27.83,97.120003,126.38,104.34,-97.120003
144136,27.83,97.129997,131.5,109.05,-97.129997
144137,27.83,97.18,117.96,97.97,-97.18
144138,27.83,97.190002,116.1,96.4,-97.190002
144139,27.83,97.199997,108.89,87.04,-97.199997
144140,27.83,97.209999,108.05,86.91,-97.209999
144141,27.83,97.220001,107.8,87.62,-97.220001
144142,27.83,97.230003,105.62,85.1,-97.230003
144143,27.83,97.389999,89.75,73.37,-97.389999
144144,27.83,97.5,75.23,58.73,-97.5
144145,27.83,97.510002,74.34,58.03,-97.510002
144146,27.83,97.519997,73.47,57.35,-97.519997
144147,27.83,97.529999,72.62,56.67,-97.529999
144148,27.83,97.540001,71.8,56.03,-97.540001
144149,27.83,97.550003,70.99,55.39,-97.550003
144150,27.83,97.559998,70.21,54.78,-97.559998
144151,27.83,97.57,69.46,54.19,-97.57
144152,27.83,97.580002,68.71,53.6,-97.580002
144153,27.83,97.589996,67.99,53.03,-97.589996
144154,27.83,97.599998,67.26,52.46,-97.599998
144155,27.83,97.610001,66.55,51.9,-97.610001
144156,27.83,97.620003,65.85,51.35,-97.620003
144157,27.84,97.059998,136.41,113.06,-97.059998
144158,27.84,97.099998,129.06,105.38,-97.099998
144159,27.84,97.190002,111.99,89.18,-97.190002
144160,27.84,97.199997,110.68,88.44,-97.199997
144161,27.84,97.209999,109.62,88.05,-97.209999
144162,27.84,97.220001,109.54,89.06,-97.220001
144163,27.84,97.489998,80.99,66.41,-97.489998
144164,27.84,97.5,75.81,59.18,-97.5
144165,27.84,97.510002,74.9,58.47,-97.510002
144166,27.84,97.519997,74.02,57.77,-97.519997
144167,27.84,97.529999,73.15,57.09,-97.529999
144168,27.84,97.540001,72.32,56.44,-97.540001
144169,27.84,97.550003,71.51,55.8,-97.550003
