Id,ParcelId,Address,OccupancyClass,PlanArea,NumberOfStories,YearBuilt,ExteriorWalls,RoofCover,InteriorWalls,FrameType,FloorCover,PermitNumber,PermitIssueDate,PermitType,PermitDescription,PermitAmount,Latitude,Longitude,RoofShape,LULC,County,FloodZone,DWSII,Garage,RoofSlope,AvgJanTemp,City,State,BldgHeight,HeightUnit,RoofReplaceYear,HazusGBM
840,32845-010-000,121 HENRY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2163,1.0,2003,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['20062129', '02011', 'B330']","['20061114', '20030911', '20030210']","['ADD', 'POOL', 'NC']","['SCREEN ROOM', 'POOLS', 'NEW CONST.']","['7,990', '18,769', '88,830']",30.231851,-85.885971,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2003,WSF1_gab_1_8s_strap_sup_1_3
841,32843-000-000,127 HENRY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),1160,1.0,1975,PREFAB; COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.232417,-85.885676,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1975,WSF1_gab_1_8d_tnail_wkd_0_3
842,32827-320-000,102 VILLA CT PANAMA CITY BEACH 32413,SINGLE FAM (000100),2148,1.0,1971,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['18-0377', '17-2459', '6398', '6374']","['20180209', '20171122', '19951023', '19951020']","['REMO', 'RERF', 'ROOF', 'ROOF']","['ADD BATHROOM', 'RERF', 'ROOF', 'ROOF']","['40,000', '0', '4,185', '4,185']",30.226268,-85.880416,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1995,WSF1_hip_1_8d_tnail_wkd_0_3
843,32827-240-000,16428 CASTILE AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2688,1.0,1977,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; SHT VINYL,"['202102161', '202001267', '12-777']","['20210504', '20200508', '20120521']","['RERF', 'POOL', 'RERF']","['RE-ROOF', 'POOLS', 'REROOF']","['0', '31,700', '0']",30.227408,-85.882536,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1977,WSF1_hip_1_6d_tnail_no_0_3
844,32827-190-000,105 VILLA CT PANAMA CITY BEACH 32413,SINGLE FAM (000100),2511,1.0,1973,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; CLAY TILE,"['18-2078', '7495']","['20180723', '19960409']","['RERF', 'ROOF']","['RERF', 'ROOF']","['0', '3,500']",30.226683,-85.880409,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1996,WSF1_gab_1_6d_tnail_wkd_0_3
845,32827-121-000,16418 CASTILE AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2258,1.0,1976,COMMON BRK; AVERAGE,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,['1442'],['20060818'],['RERF'],['RE-ROOF'],"['3,500']",30.226783,-85.881153,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1976,WSF1_hip_1_8d_tnail_no_0_3
846,32827-081-000,118 LAKESIDE CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1724,1.0,1988,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET,"['4963', '9801711']","['19900518', '19980915']","['ADD', 'ROOF']","['ADDITION', 'ROOF']","['2,000', '872']",30.227648,-85.881643,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1998,WSF1_gab_1_6d_tnail_wkd_0_3
847,32827-010-000,103 VILLA CT PANAMA CITY BEACH 32413,SINGLE FAM (000100),2397,1.0,1973,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['17-2614', '5346']","['20171211', '19940623']","['RERF', 'REP']","['RERF', 'REPAIRS']","['0', '1,400']",30.226583,-85.880599,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1973,WSF1_gab_1_8d_tnail_wkd_0_3
848,32827-003-000,114 LAKESIDE CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1502,1.0,1994,VINYL,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['4873', '5109']","['19900223', '19940214']","['NC', 'NC']","['NEW CONST.', 'NEW CONST.']","['33,120', '36,000']",30.227496,-85.881238,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1994,WSF1_hip_1_8d_strap_no_1_3
849,32826-010-000,218 LULLWATER DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1774,1.0,1976,COMMON BRK; VINYL,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['202000818', '53188']","['20200326', '20051221']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['0', '4,400']",30.225882,-85.88378,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1976,WSF1_gab_1_8d_tnail_wkd_0_3
850,32817-030-000,16205 HABANERO AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),1952,1.0,1972,COMMON BRK; AVERAGE,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['201901247', '6370']","['20190322', '19931111']","['RERF', 'ROOF']","['RE-ROOF', 'ROOF']","['0', '1,885']",30.225059,-85.879142,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_gab_1_8d_tnail_wkd_0_3
851,32815-005-000,16412 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),1756,1.0,1983,PREFIN MTL,ENG SHINGL,DRYWALL,NONE REPORTED,SHT VINYL; CARPET,['17-1775'],['20170828'],['RERF'],['RERF'],['0'],30.226326,-85.881966,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1983,WSF1_gab_1_8d_tnail_wkd_0_3
852,32814-040-000,16403 CASTILE AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2840,1.0,1971,COMMON BRK; AVERAGE,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,VINYL PLNK; CARPET,"['201903095', '201901147', '17-1761', '2009384', '936102']","['20190823', '20190318', '20170825', '20090318', '19930430']","['RERF', 'RERF', 'REP', 'RERF', 'ROOF']","['RE-ROOF', 'RE-ROOF', 'FOUNDATION REPAIR', 'RE-ROOF', 'ROOF']","['0', '0', '16,000', '4,500', '2,300']",30.225841,-85.881043,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_gab_1_6d_tnail_wkd_0_3
853,32814-010-000,16409 CASTILE AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),2000,1.0,1986,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['202002052', '201902180', '51505']","['20200814', '20190531', '20050613']","['DECK', 'RERF', 'ROOF']","['DECK', 'RE-ROOF', 'ROOF']","['3,000', '0', '3,500']",30.226648,-85.881754,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2005,WSF1_gab_1_8d_tnail_wkd_0_3
854,32812-020-000,210 CASTILE CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),1699,1.0,1978,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['202102708', '18-0170', '200429']","['20210803', '20180119', '20040107']","['ADD', 'RERF', 'ADD']","['SHED/ENCL GARAGE', 'RERF', 'ADDITION']","['50,000', '0', '8,000']",30.226394,-85.882492,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1978,WSF1_gab_1_8d_tnail_wkd_0_3
855,32812-000-000,202 CASTILE CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2155,1.0,1988,CB STUCCO,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['2006655', '7304']","['20060407', '19960221']","['RERF', 'XTRA']","['RE-ROOF', 'EXTRA FEAT']","['3,000', '300']",30.226734,-85.882406,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1988,WSF1_hip_1_8d_tnail_wkd_0_3
856,32810-000-000,16400 CASTILE AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),3258,1.0,1970,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['18-0428', '0301117']","['20180215', '20030520']","['RERF', 'RERF']","['RERF', 'RE-ROOF']","['0', '6,550']",30.225561,-85.880469,hip,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1970,WSF1_hip_1_8d_tnail_no_0_3
857,32807-059-000,16224 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),2981,1.0,1973,COMMON BRK,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,SHT VINYL; CARPET,"['202102368', '2009383']","['20210518', '20090318']","['RERF', 'RERF']","['RE-ROOF', 'RE-ROOF']","['2,000', '2,000']",30.223248,-85.881387,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1973,WSF1_hip_1_6d_tnail_wkd_0_3
858,32807-031-000,16225 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),4317,1.0,1974,AVERAGE; COMMON BRK,ENG SHINGL,DRYWALL; CUST PANEL,NONE REPORTED,SHT VINYL; CARPET,"['2009413', '2009239', '2009184']","['20090325', '20090217', '20090204']","['RENO', 'RENO', 'ADD']","['RENOVATION', 'RENOVATION', 'ADDITION']","['40,000', '0', '225,000']",30.222956,-85.880845,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1974,WSF1_gab_1_8d_tnail_wkd_0_3
859,32807-021-000,16241 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),4532,1.0,1990,COMMON BRK,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; HARDTILE,"['968', '925595', '5088']","['20050425', '19920317', '19901026']","['RERF', 'POOL', 'NC']","['RE-ROOF', 'POOL', 'NEW CONST.']","['10,000', '10,400', '115,650']",30.223288,-85.882395,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1990,WSF1_hip_1_6d_tnail_wkd_0_3
860,32807-002-000,16243 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),3926,1.0,1973,COMMON BRK; AVERAGE,ENG SHINGL,PLYWOOD; DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['202002304', '202000622', '933447', '5351']","['20200922', '20200323', '19930420', '19910722']","['RERF', 'POOL', 'ROOF', 'POOL']","['RE-ROOF', 'POOL', 'ROOF', 'POOL']","['0', '52,630', '0', '8,200']",30.223532,-85.882403,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1993,WSF1_gab_1_6d_tnail_wkd_0_3
861,32802-010-000,16214 LULLWATER DR E PANAMA CITY BEACH 32413,SINGLE FAM (000100),2324,1.0,1992,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; HARDTILE,['925695'],['19920608'],['NC'],['NEW CONST.'],"['65,000']",30.22382,-85.880702,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1992,WSF1_hip_1_6d_tnail_wkd_0_3
862,32783-005-000,16209 SKY AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),1976,1.0,1994,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['2011436'],['20110404'],['RERF'],['RE-ROOF'],['0'],30.224211,-85.879495,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1994,WSF1_gab_1_6d_strap_std_0_3
863,32771-030-000,17010 HERNANDO AVE PANAMA CITY BEACH 32413,SINGLE FAM (000100),1828,1.0,1992,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['51767', '5990']","['20050701', '19950719']","['RERF', 'XTRA']","['RE-ROOF', 'EXTRA FEAT']","['2,500', '11,000']",30.226501,-85.888042,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1992,WSF1_hip_1_6d_tnail_wkd_0_3
864,32754-000-000,105 SELLERS ST PANAMA CITY BEACH 32413,SINGLE FAM (000100),2468,1.0,1966,COMMON BRK,ENG SHINGL,PLYWOOD,NONE REPORTED,SHT VINYL; CARPET,"['18-2197', '16-1351']","['20180802', '20160623']","['COMM', 'RERF']","['CLUBHOUSE', 'RERF']","['850,000', '0']",30.230946,-85.894337,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,1966,WSF1_gab_1_6d_tnail_wkd_0_3
865,32738-980-312,201 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2950,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.228024,-85.86743,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_gab_1_8s_strap_sup_1_3
866,32738-980-309,207 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2980,1.0,2008,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['20072355', '2007-878']","['20071206', '20070515']","['ENCL', 'NC']","['SCREEN ENC', 'SFD']","['0', '171,450']",30.228509,-85.867187,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2008,WSF1_hip_1_8s_strap_sup_1_3
867,32738-980-307,105 AMHERST WAY PANAMA CITY BEACH 32413,SINGLE FAM (000100),3315,1.0,2007,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['201902392', '07-196', '07-196']","['20190620', '20070126', '20070126']","['RERF', 'NC', 'NC']","['RE-ROOF', 'SFD', 'SFD']","['0', '172,315', '172,315']",30.228196,-85.866888,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2007,WSF1_hip_1_8s_strap_sup_1_3
868,32738-980-306,103 AMHERST WAY PANAMA CITY BEACH 32413,SINGLE FAM (000100),3642,1.0,2007,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.228038,-85.866989,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2007,WSF1_gab_1_8s_strap_sup_1_3
869,32738-980-305,101 AMHERST WAY PANAMA CITY BEACH 32413,SINGLE FAM (000100),3150,1.0,2007,CB STUCCO,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['2007-309'],['20070219'],['NC'],['NEW CONST.'],"['167,970']",30.227876,-85.867073,gab,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2007,WSF1_gab_0_8s_strap_no_1_3
870,32738-980-303,102 AMHERST WAY PANAMA CITY BEACH 32413,SINGLE FAM (000100),2977,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['202000061', '52509']","['20200107', '20050929']","['RERF', 'NC']","['RE-ROOF', 'NEW CONST.']","['0', '166,870']",30.227802,-85.866474,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_hip_1_8s_strap_sup_1_3
871,32738-980-298,105 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3314,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['07-15', '20062284', '53061', '52505']","['20070104', '20061214', '20051202', '20050929']","['ENCL', 'POOL', 'ADD', 'NC']","['SCREEN ENC', 'POOLS', 'ADDITION', 'NEW CONST.']","['8,350', '24,600', '2,500', '166,870']",30.227677,-85.86611,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_gab_0_8s_strap_sup_1_3
872,32738-980-293,104 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2761,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['2006504'],['20060320'],['NC'],['NEW CONST.'],['0'],30.22746,-85.865594,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_gab_0_8s_strap_sup_1_3
873,32738-980-289,112 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3078,1.0,2008,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,"['20082444', '2007-879']","['20081023', '20070515']","['NC', 'NC']","['NEW CONST.', 'SFD']","['225,525', '170,940']",30.228189,-85.865439,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2008,WSF1_hip_1_8s_strap_sup_1_3
874,32738-980-286,118 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3296,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; CLAY TILE,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,NONE REPORTED,30.22857,-85.865981,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_hip_0_8s_strap_sup_1_3
875,32738-980-285,120 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2896,1.0,2008,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['20072316'],['20071203'],['NC'],['NEW CONST.'],['0'],30.228623,-85.866188,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2008,WSF1_hip_1_8s_strap_sup_1_3
876,32738-980-284,200 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2940,1.0,2007,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CLAY TILE; CARPET,['07-90'],['20070118'],['NC'],['SFD'],"['164,010']",30.2287,-85.866371,gab,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2007,WSF1_gab_1_8s_strap_sup_1_3
877,32738-980-282,204 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),3070,1.0,2007,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; CLAY TILE,['2007-368'],['20070227'],['NC'],['NEW CONST.'],"['165,385']",30.228853,-85.866742,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2007,WSF1_hip_0_8s_strap_sup_1_3
878,32738-980-279,210 KENSINGTON CIR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2849,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,CARPET; CLAY TILE,['2006503'],['20060320'],['NC'],['NEW CONST.'],['0'],30.228975,-85.86739,gab,0.03,BAY,V,166.5382839,0,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_gab_0_8s_strap_no_1_3
879,32738-980-273,236 MIDDLEBURG DR PANAMA CITY BEACH 32413,SINGLE FAM (000100),2386,1.0,2006,WD FR STUC,ENG SHINGL,DRYWALL,NONE REPORTED,HARDWOOD; CLAY TILE,['51741'],['20050701'],['NC'],['NEW CONST.'],"['129,910']",30.227533,-85.867785,hip,0.03,BAY,V,166.5382839,1,0.166666667,above,PANAMA CITY BEACH,FL,6.7,m,2006,WSF1_hip_0_8s_strap_sup_1_3
